model,run,image_id,category,n_points,CC,SIM,KL
gpt-5.4-mini,1,c0422a,web,40,0.2121034017996376,0.34343125522714446,1.4418640804686627
gpt-5.4-mini,3,c0422a,web,40,0.1638485028667092,0.29397397681100074,1.6198196960953544
gpt-5.4-mini,2,c0422a,web,40,0.2191023003108324,0.3163040612931797,1.522723374347606
gpt-5.4-mini,3,c05976,web,38,0.06221854651707213,0.28127729263659834,1.8872583241536478
gpt-5.4-mini,2,c05976,web,46,0.10610846579656441,0.3083339407349423,1.745039935135087
gpt-5.4-mini,1,c05976,web,40,0.21088374449295463,0.3370831297556082,1.6399938052334229
gpt-5.4-mini,1,c02580,mobile,36,0.3093137193990141,0.37280680885353296,1.9818630133923234
gpt-5.4-mini,3,c02580,mobile,38,0.17911998581487115,0.329212023697081,2.601115292768191
gpt-5.4-mini,2,c02580,mobile,36,0.21352223540284498,0.33140328474252273,2.5059591171170488
gpt-5.4-mini,1,c05cd5,mobile,39,-0.12672256160075007,0.2842517563487241,2.0737497973493415
gpt-5.4-mini,1,c053d2,mobile,35,0.09022397305248632,0.2561661613762203,2.9722241560755314
gpt-5.4-mini,3,c053d2,mobile,41,0.05894167281772296,0.26207942120150435,2.9216959820034165
gpt-5.4-mini,2,c05cd5,mobile,41,0.2518168763344277,0.3960483475702507,1.3566693925339606
gpt-5.4-mini,3,c05a14,web,40,0.14003252802864485,0.31606289230709456,1.9080800666176942
gpt-5.4-mini,2,c053d2,mobile,39,0.00539391346659282,0.21937612350344904,3.3882072850826233
gpt-5.4-mini,1,c05a14,web,41,0.14654962328474055,0.2964185716339755,1.8170994233304096
gpt-5.4-mini,1,c08f50,poster,45,0.3459845432221541,0.5012187726962707,0.8070189006855036
gpt-5.4-mini,2,c05a14,web,39,0.12788881469988192,0.3148614069349016,1.841619292117476
gpt-5.4-mini,3,c05cd5,mobile,39,0.010161259751025857,0.3499223495340481,1.4678364805884883
gpt-5.4-mini,2,c08f50,poster,40,0.23700332860913087,0.46834062484711125,0.9076574065182968
gpt-5.4-mini,3,c08f50,poster,40,0.15538985955189785,0.45675013296896283,0.9557250434239328
gpt-5.4-mini,1,c0ad6f,poster,41,0.2558905617175544,0.4159987373353358,1.2200126016104345
gpt-5.4-mini,3,c0ad6f,poster,40,0.04898198460455376,0.362252935792427,1.354225941406989
gpt-5.4-mini,2,c0ad6f,poster,42,0.36594603274954685,0.41450818165252995,1.0355475363678257
gpt-5.4-mini,1,c0e167,desktop,44,0.4207259604715078,0.40567230296860374,2.215776822043848
gpt-5.4-mini,3,c0e167,desktop,41,0.3865649231605126,0.41208565348983334,1.249246285175588
gpt-5.4-mini,2,c0e167,desktop,40,0.44089425184816844,0.43435109301822683,1.9577088087661028
gpt-5.4-mini,1,c10e6e,web,39,0.11502768248236872,0.26646108594183265,2.0182622824541765
gpt-5.4-mini,2,c10e6e,web,39,0.281403305687231,0.25463404806005097,2.7799324452275527
gpt-5.4-mini,3,c10e6e,web,39,0.13086264148817894,0.23640066642550045,2.1153037235871213
gpt-5.4-mini,2,c143b6,poster,45,0.45437435275159477,0.3492538048840608,1.289363333789737
gpt-5.4-mini,3,c143b6,poster,41,0.36120734028074397,0.32780881907134785,1.4043605818981677
gpt-5.4-mini,1,c143b6,poster,45,0.13303261785228787,0.2890754645743023,1.8768233668332546
gpt-5.4-mini,1,c1ad1f,poster,39,-0.1625854958278486,0.264625569517361,2.1640953807699734
gpt-5.4-mini,2,c1ad1f,poster,40,-0.05094907945056086,0.2806681425939181,1.9901297200120023
gpt-5.4-mini,3,c1ad1f,poster,40,0.05909146585006776,0.31570743828369763,1.6766628873082048
gpt-5.4-mini,1,c228a1,web,44,0.12802866954592007,0.3041101812534024,2.0740496855378856
gpt-5.4-mini,1,c25357,poster,44,0.14387621374231635,0.37617937692621023,1.273689213026796
gpt-5.4-mini,1,c23e50,web,42,0.2975962521259852,0.3745851333228123,1.3103258403669935
gpt-5.4-mini,3,c228a1,web,40,0.12823306501297055,0.3063462756531092,2.087558168806944
gpt-5.4-mini,3,c23e50,web,43,0.45245381972919535,0.4445860531914737,1.1076810751883999
gpt-5.4-mini,2,c228a1,web,37,0.17628856616078495,0.32792954392600093,1.740757635012621
gpt-5.4-mini,3,c25357,poster,40,0.39518729573147493,0.4225369044703708,1.058482608232943
gpt-5.4-mini,2,c25357,poster,40,0.3292132773830886,0.39950121116621984,1.112764924238439
gpt-5.4-mini,2,c23e50,web,42,0.2338175769283386,0.3708603068417018,1.3577855914619297
gpt-5.4-mini,1,c15cd3,web,36,-0.01661344717632985,0.22819978590261344,3.0425300464894125
gpt-5.4-mini,2,c15cd3,web,40,0.0733543248281767,0.2550124511336389,2.6171507301564065
gpt-5.4-mini,3,c15cd3,web,42,0.2821496722659858,0.3427817387808391,1.9027161541283417
gpt-5.4-mini,1,c2a57a,desktop,46,0.23440895234165104,0.3228712551079435,1.7461036992125027
gpt-5.4-mini,2,c2a57a,desktop,41,0.3758750100611478,0.37100179782127585,1.6325033658526669
gpt-5.4-mini,3,c2a57a,desktop,46,0.40751808849287846,0.3705386683918324,1.600253306268699
gpt-5.4-mini,2,c27e4e,mobile,41,0.21811111692716117,0.36327781550277116,2.9021805603522637
gpt-5.4-mini,1,c27e4e,mobile,40,0.10753681195595227,0.35271598655073383,2.794813218210595
gpt-5.4-mini,3,c29a4e,mobile,36,-0.02723886231671474,0.26776356149770714,3.9061856851992722
gpt-5.4-mini,1,c2c5ec,web,37,0.3089146326307095,0.3505649758728455,1.4739256501830644
gpt-5.4-mini,1,c29a4e,mobile,34,0.0410941857381664,0.3084030363769521,3.2636124624736573
gpt-5.4-mini,2,c29a4e,mobile,36,0.06717870823413524,0.3224229740593916,3.369887257269986
gpt-5.4-mini,2,c2c5ec,web,40,0.2570566987993943,0.3428646390002413,1.6292699166714402
gpt-5.4-mini,3,c2c5ec,web,42,0.36074599931380785,0.36060907493716876,1.4016206337840593
gpt-5.4-mini,3,c27e4e,mobile,40,0.24785069559253403,0.37483857987500335,2.4564944564718725
gpt-5.4-mini,1,c2db26,desktop,42,0.24229164962488348,0.3881655941000896,1.3900160530607641
gpt-5.4-mini,2,c2db26,desktop,44,0.1761757866934038,0.340605506099526,1.4610218298323334
gpt-5.4-mini,1,c33956,desktop,41,0.5612039232574095,0.5277775787778479,0.8527734845555472
gpt-5.4-mini,3,c2db26,desktop,40,0.1797424969826967,0.38149656378554525,1.7351498335075144
gpt-5.4-mini,2,c33956,desktop,42,0.5515721245915501,0.526463531176239,0.8468953620584531
gpt-5.4-mini,3,c33956,desktop,37,0.416795369179506,0.4677282690212323,0.9810459135438055
gpt-5.4-mini,1,c31d79,web,40,0.38702250123480236,0.35873252316177917,1.2996282717780705
gpt-5.4-mini,2,c31d79,web,39,0.5020692730974594,0.4007415112956598,1.2855824207714752
gpt-5.4-mini,3,c31d79,web,39,0.3589771480133532,0.3421544949870148,1.487583433443486
gpt-5.4-mini,1,c35930,desktop,40,0.462791112120041,0.46252384598508656,1.18656174977156
gpt-5.4-mini,2,c35930,desktop,43,0.2671102628942378,0.38720654637834995,1.5418943726407237
gpt-5.4-mini,3,c35930,desktop,40,0.37800608264449054,0.41163453210951106,1.1939887826928248
gpt-5.4-mini,1,c36099,web,42,0.22892210291794562,0.32908757447747666,1.9486908258877456
gpt-5.4-mini,1,c3709c,desktop,36,0.5437884005017816,0.5071206533098211,0.9015019224983903
gpt-5.4-mini,2,c36099,web,44,0.17046480003665054,0.321206491798675,1.915032886233097
gpt-5.4-mini,3,c36099,web,43,0.26723285363849847,0.36817900666573733,1.5742117751101385
gpt-5.4-mini,1,c3ac4c,desktop,40,0.5210995243477288,0.46929995807529673,1.1820127509762404
gpt-5.4-mini,2,c3709c,desktop,40,0.5317160866620261,0.47716637263386497,0.8605358573953285
gpt-5.4-mini,3,c3709c,desktop,44,0.5369645507887673,0.5124471594934877,0.7846297657899513
gpt-5.4-mini,2,c3ac4c,desktop,44,0.5786094222349667,0.4726637931013427,1.479427833130986
gpt-5.4-mini,3,c3ac4c,desktop,44,0.5083037257293961,0.44210374068458075,1.1237743970001985
gpt-5.4-mini,1,c3cd6a,poster,40,0.20561628007351224,0.2304923338146006,2.3872156222787484
gpt-5.4-mini,3,c3cd6a,poster,41,0.2537307008088169,0.2543648161759411,2.03275355630918
gpt-5.4-mini,2,c3cd6a,poster,40,0.11719324521397373,0.2113329879632185,3.0663939125719275
gpt-5.4-mini,1,c3c939,web,40,0.29554281943484084,0.3939515863792541,1.299873174885628
gpt-5.4-mini,1,c3ce89,web,40,0.5296772321165203,0.4721282529412532,0.869222654133576
gpt-5.4-mini,3,c3c939,web,39,0.10555081001958186,0.3366624120150272,1.642328235239987
gpt-5.4-mini,2,c3c939,web,42,0.034120040349030684,0.3111798211852619,1.9533835417919594
gpt-5.4-mini,2,c3ce89,web,36,0.5970805619478433,0.538342942686219,0.8128910459627792
gpt-5.4-mini,3,c3ce89,web,46,0.34278876410205905,0.4360641348567192,1.4679483326009781
gpt-5.4-mini,1,c40a65,poster,44,0.19123953559600188,0.38741551848090117,1.2562615313469987
gpt-5.4-mini,2,c40a65,poster,40,0.2144694223423485,0.40964144127403324,1.2047031233024337
gpt-5.4-mini,3,c40a65,poster,40,0.18916847488760588,0.401393749786983,1.2500334642311524
gpt-5.4-mini,1,c40db1,poster,40,0.1279139184966325,0.27683226076455125,1.690052782848034
gpt-5.4-mini,2,c40db1,poster,44,0.44730520325474554,0.36027278926960005,1.2030223891539011
gpt-5.4-mini,3,c40db1,poster,40,0.45733437128255994,0.3421015667275042,1.2265072255759069
gpt-5.4-mini,1,c3f5f9,mobile,39,0.014819184983006006,0.28468529786752617,3.6565912610033457
gpt-5.4-mini,1,c41f2f,poster,39,0.1222689218685031,0.32665291575822364,1.5168477745589424
gpt-5.4-mini,2,c41f2f,poster,40,-0.17611452413806944,0.26623636938298745,1.981204727299716
gpt-5.4-mini,3,c41f2f,poster,44,-0.023215804502760343,0.30301312283316306,1.8596151700402808
gpt-5.4-mini,3,c3f5f9,mobile,39,0.022892851578807712,0.27542601860234933,3.7749226750674314
gpt-5.4-mini,2,c3f5f9,mobile,39,0.010371324680968103,0.2627349064639557,3.777163593315322
gpt-5.4-mini,2,c46c50,desktop,42,0.3987057531987582,0.39369066866702573,1.0883362380379087
gpt-5.4-mini,1,c46c50,desktop,45,0.2751083454493834,0.3363317130233767,1.4836132462413265
gpt-5.4-mini,1,c40b98,mobile,38,0.08909607177441012,0.20442536258786292,3.2173452337498674
gpt-5.4-mini,2,c40b98,mobile,38,0.10216597118062781,0.2196138796758576,3.5847573478111157
gpt-5.4-mini,3,c46c50,desktop,44,0.3954536402568334,0.381299379668157,1.14276614862927
gpt-5.4-mini,3,c40b98,mobile,41,0.13812513026881507,0.20596944856135008,3.4242805863089916
gpt-5.4-mini,1,c4be71,poster,41,0.28722005745649754,0.5325857627787591,0.8017436482758652
gpt-5.4-mini,2,c4be71,poster,39,0.281353813600861,0.5428700574753558,0.8919512011673381
gpt-5.4-mini,2,c4b8a0,web,40,0.24716000863588924,0.3511349130261468,1.5260927287889197
gpt-5.4-mini,1,c4b8a0,web,40,0.04336359346738736,0.26497039430304165,2.416404242363485
gpt-5.4-mini,3,c4b8a0,web,42,0.21704936746914943,0.37927374645516626,1.5547952783762076
gpt-5.4-mini,1,c4b437,web,41,0.0699374417086806,0.33232596453003505,1.8352266866046696
gpt-5.4-mini,2,c4b437,web,40,0.19851307035261062,0.3610526215592921,2.403584673410352
gpt-5.4-mini,3,c4be71,poster,38,0.12222142941297466,0.48774560494194114,0.956672431878519
gpt-5.4-mini,3,c4b437,web,41,0.17181196954833022,0.3531364230424136,2.2143218549134573
gpt-5.4-mini,1,c50a3d,desktop,44,0.06451972493073227,0.2284956093816653,2.4130867215454623
gpt-5.4-mini,2,c50a3d,desktop,47,0.15804732642741778,0.2652988382331428,1.9121726834724817
gpt-5.4-mini,3,c50a3d,desktop,46,0.3074169701465531,0.3088968058976036,1.5749329746269047
gpt-5.4-mini,3,c53dc2,poster,38,0.20110961255507012,0.3243672600971713,1.5778228129820042
gpt-5.4-mini,2,c53dc2,poster,44,0.07269461131689742,0.3262287575329106,1.8047225102208126
gpt-5.4-mini,1,c53c23,web,45,0.18568010759608647,0.29342567460775903,2.0088217819338503
gpt-5.4-mini,1,c53dc2,poster,40,0.2352035717465027,0.3378119693184904,1.5227382541151222
gpt-5.4-mini,2,c53c23,web,43,0.15868853842522496,0.2911358765343415,1.781234601883662
gpt-5.4-mini,3,c53c23,web,43,0.13253216409826737,0.2781057673529744,2.1091215796135048
gpt-5.4-mini,1,c58003,desktop,47,0.1901057053844482,0.28121728683993985,1.831554656756853
gpt-5.4-mini,2,c58003,desktop,44,0.30147861032969625,0.290114196114229,1.6839533020022803
gpt-5.4-mini,3,c58003,desktop,49,0.41873610109757264,0.38170335036749825,1.3491327949854228
gpt-5.4-mini,1,c62001,poster,44,0.3609274505924459,0.4081121699179611,1.0767849733547787
gpt-5.4-mini,2,c62001,poster,44,0.36497910641645653,0.41328811666317455,1.0496986990350319
gpt-5.4-mini,3,c62001,poster,41,0.5336069147608722,0.4533089580629933,0.9696219856989999
gpt-5.4-mini,1,c642a8,web,39,0.15543704807905934,0.35941263781071986,1.3820474439425705
gpt-5.4-mini,2,c642a8,web,45,0.4488504626043819,0.4734374905573855,0.9734654113734432
gpt-5.4-mini,3,c642a8,web,44,0.21849315707442607,0.37181981717462315,1.2908498437099625
gpt-5.4-mini,1,c5ea52,poster,40,0.10737386625490247,0.257631913990792,2.474802072649452
gpt-5.4-mini,2,c5ea52,poster,38,0.08308438335583919,0.23613035603487062,2.592406547009107
gpt-5.4-mini,3,c5ea52,poster,40,0.05811695472453511,0.2130339246897337,3.109753063142396
gpt-5.4-mini,1,c5fff6,poster,39,0.1780957905617278,0.25051206747408283,3.3051544378739153
gpt-5.4-mini,2,c5fff6,poster,39,0.13052462017745625,0.21600226679311924,4.606629187278134
gpt-5.4-mini,3,c5fff6,poster,40,0.3150873112953566,0.3040214311621534,3.0639279245273
gpt-5.4-mini,2,c68139,web,40,0.32063823365552585,0.42951491042922035,1.3282595658345058
gpt-5.4-mini,1,c68139,web,40,0.17026936340290708,0.3731796644788188,1.707988411243352
gpt-5.4-mini,3,c68139,web,40,0.30351295600364303,0.424652013786788,1.1387974765097133
gpt-5.4-mini,1,c65666,poster,40,0.34121295691994147,0.41611803007166803,1.697201077564058
gpt-5.4-mini,1,c6a670,desktop,40,0.32957908335768704,0.36712681351683374,1.232855333285402
gpt-5.4-mini,2,c6a670,desktop,40,0.42166675475481175,0.3918606904054899,1.1886812781901317
gpt-5.4-mini,3,c6a670,desktop,41,0.27169026355142695,0.341164862433006,1.316225694693995
gpt-5.4-mini,2,c65666,poster,40,0.38458667417287634,0.4678059593698103,1.3254700498632885
gpt-5.4-mini,1,c6a6d9,web,42,0.1679472189135376,0.3422899881293049,1.4128186075873066
gpt-5.4-mini,3,c65666,poster,41,0.5576866760211332,0.5064233900128295,1.238801536284194
gpt-5.4-mini,2,c6a6d9,web,41,-0.07670396408462081,0.24514598235015303,1.870045592437152
gpt-5.4-mini,3,c6a6d9,web,44,0.061344183070517505,0.3216629921973422,1.574098089060019
gpt-5.4-mini,1,c6c2cd,web,37,-0.05030980970679912,0.1753612597744926,6.008420179513133
gpt-5.4-mini,3,c6c2cd,web,41,0.054991887231715934,0.22494329179080846,3.5993302467490773
gpt-5.4-mini,2,c6c2cd,web,40,-0.007023159558500049,0.1939456961343444,3.4542831562813237
gpt-5.4-mini,1,c6b002,mobile,39,0.17332313591161114,0.362325363890551,2.3205754504076923
gpt-5.4-mini,1,c6c08a,mobile,40,0.14539273583647425,0.35077589430221406,2.6359013567268783
gpt-5.4-mini,3,c6b002,mobile,38,0.13415940660232278,0.3017717061731354,3.070523851868435
gpt-5.4-mini,2,c6c08a,mobile,40,0.02209898909288968,0.2905391291496268,3.4244519716985264
gpt-5.4-mini,2,c6b002,mobile,40,0.1821082918238544,0.33628503450096503,2.325573893675297
gpt-5.4-mini,3,c6c08a,mobile,40,0.051242958033759445,0.3260752163192312,2.761220222250735
gpt-5.4-mini,1,c74797,desktop,41,0.16803494602350882,0.3089864553364264,1.9134021533818473
gpt-5.4-mini,1,c71a6f,desktop,41,0.21003258461070112,0.3690052771348444,1.625269025709609
gpt-5.4-mini,2,c71a6f,desktop,43,0.3152315779523286,0.40219066294684913,1.2325129179401837
gpt-5.4-mini,2,c74797,desktop,38,-0.05438555209072072,0.2174385157812383,2.75661527229763
gpt-5.4-mini,3,c74797,desktop,40,0.08105235644264894,0.2810565703985248,1.9110288400791684
gpt-5.4-mini,3,c71a6f,desktop,39,0.3063484478987749,0.38676858699449657,1.5366560729713865
gpt-5.4-mini,1,c75e3e,mobile,40,0.21329706077678653,0.4201676463506118,1.227851624023717
gpt-5.4-mini,1,c6e9bb,mobile,35,0.22275437290694777,0.36336092639785655,2.781921324806811
gpt-5.4-mini,2,c6e9bb,mobile,39,0.27012789775287016,0.39631793712692615,1.9002123309196062
gpt-5.4-mini,2,c75e3e,mobile,43,-0.10237483261941985,0.3572495666343731,1.8297980551654849
gpt-5.4-mini,3,c75e3e,mobile,39,-0.12555835893779826,0.3563523665512326,1.9595564175411362
gpt-5.4-mini,3,c6e9bb,mobile,40,0.269148097470958,0.41429101547650066,1.6911247943948196
gpt-5.4-mini,1,c78cef,desktop,47,0.5572802648922461,0.3356051008901486,1.3426753943471719
gpt-5.4-mini,2,c78cef,desktop,39,0.5195598310376786,0.3094055431331687,1.4042279870047458
gpt-5.4-mini,3,c78cef,desktop,44,0.5905855312950972,0.31587450045049986,1.4767968983646802
gpt-5.4-mini,2,c79430,poster,39,0.04047857487355647,0.3518081509290123,1.7594579047367627
gpt-5.4-mini,3,c79430,poster,35,0.08785282632129597,0.3644211629475016,1.822440988961044
gpt-5.4-mini,1,c79430,poster,37,0.16489200765262418,0.3923405038626821,1.7959260985255687
gpt-5.4-mini,2,c75d3f,mobile,38,0.11443382415936769,0.3025842539281182,2.604468836470856
gpt-5.4-mini,1,c75d3f,mobile,38,0.14840770540751513,0.3000827549887313,2.693776486873455
gpt-5.4-mini,3,c75d3f,mobile,40,0.22945206879115385,0.34658695482417223,2.609519120118573
gpt-5.4-mini,1,c7af8c,web,40,0.15915044543669643,0.29915155257529796,1.6828128329046412
gpt-5.4-mini,3,c7af8c,web,40,-0.002159767317500464,0.20801194876649284,3.1272716400682983
gpt-5.4-mini,2,c7af8c,web,40,0.019677983578211284,0.23547467522306947,2.610094171494241
gpt-5.4-mini,1,c7cfb6,poster,40,0.08986401268226252,0.33186311302783084,1.5583563153633393
gpt-5.4-mini,3,c7cfb6,poster,40,0.16688079903563785,0.3456061900552636,1.5407011565610604
gpt-5.4-mini,2,c7cfb6,poster,45,0.12758325966547213,0.36495545847119676,1.4605662805378758
gpt-5.4-mini,1,c7db2d,desktop,40,0.3427934651765287,0.40161734023628115,1.0865056547314038
gpt-5.4-mini,2,c7db2d,desktop,38,0.2919649081086022,0.3905595338428884,1.259751674484526
gpt-5.4-mini,3,c7db2d,desktop,39,0.23488042795314576,0.3581076120343144,1.328167725695154
gpt-5.4-mini,1,c83c32,web,41,0.2947149407907469,0.25395016065589,1.7508173199402746
gpt-5.4-mini,1,c7e7cd,desktop,38,-0.062127028500833625,0.33624204182195666,2.0349781651360366
gpt-5.4-mini,2,c83c32,web,40,0.2745582408680507,0.25281473494311985,1.812903582130137
gpt-5.4-mini,1,c807dc,desktop,41,0.5032617418508623,0.5394672699689028,0.7252588522554471
gpt-5.4-mini,3,c83c32,web,39,0.2920334819978817,0.24437550150137305,1.81463876236702
gpt-5.4-mini,2,c807dc,desktop,40,0.48968989409879793,0.518240279750849,0.7577910444206954
gpt-5.4-mini,3,c807dc,desktop,36,0.4920666289397359,0.5315905246246786,0.7784132906377508
gpt-5.4-mini,2,c7e7cd,desktop,40,0.05208838191230655,0.3261957621748092,1.6932854610916914
gpt-5.4-mini,3,c7e7cd,desktop,41,0.20357069800232075,0.386397885510062,1.2603288005085718
gpt-5.4-mini,1,c84353,poster,41,0.2989630745082028,0.28925792810081363,4.272236652754213
gpt-5.4-mini,3,c84353,poster,42,0.07632973687374454,0.21759121956022293,4.182638615311055
gpt-5.4-mini,1,c84d32,mobile,40,0.19258496811360387,0.37975193800946805,2.2520294584981864
gpt-5.4-mini,2,c84353,poster,40,0.13939811551466225,0.24138671124704061,5.040718561029757
gpt-5.4-mini,2,c84d32,mobile,40,0.12624104709690806,0.31877514799723794,2.7133141656779047
gpt-5.4-mini,3,c84d32,mobile,36,0.16485511336742403,0.3564408290013821,2.7522278654853998
gpt-5.4-mini,2,c86562,poster,40,1.8902208143186605e-05,0.1908845454717681,5.956831858859997
gpt-5.4-mini,3,c86562,poster,41,0.2186113371593441,0.3261335707076403,3.952627438250382
gpt-5.4-mini,1,c86562,poster,40,0.44844862279816394,0.4822738275675969,2.095076754164253
gpt-5.4-mini,3,c8b126,desktop,40,0.3364753275132413,0.38685494523614083,1.5310660974316455
gpt-5.4-mini,1,c8b126,desktop,42,0.05301563282729182,0.28060962016476565,2.0862875763771123
gpt-5.4-mini,2,c8b126,desktop,40,0.28526021431707915,0.3766017899901022,1.6752865680894835
gpt-5.4-mini,1,c9131a,poster,40,0.4338716997863604,0.4182255471544994,1.012328284891558
gpt-5.4-mini,3,c9131a,poster,40,0.2220859268821976,0.38497173704267695,1.1476376899526057
gpt-5.4-mini,2,c9131a,poster,43,0.22020753741641894,0.3782866429786119,1.1539946698783157
gpt-5.4-mini,1,c905dc,desktop,40,0.5280670414416211,0.48961715077495727,1.1342461698052304
gpt-5.4-mini,1,c90ca1,desktop,41,0.09600237586707443,0.22149939488236955,2.694798204527274
gpt-5.4-mini,2,c905dc,desktop,42,0.7102209104688104,0.573258860500051,0.9498348491150013
gpt-5.4-mini,2,c90ca1,desktop,44,0.23601785608578732,0.28025518319364007,2.1200331576587095
gpt-5.4-mini,3,c905dc,desktop,43,0.592437071474808,0.46960951070103163,1.0586116073384106
gpt-5.4-mini,3,c90ca1,desktop,41,0.3584187301189512,0.33202812535539605,1.6210188746173664
gpt-5.4-mini,2,c92f85,desktop,41,0.17492896211127942,0.26475645713711593,3.009957420095082
gpt-5.4-mini,1,c92f85,desktop,43,0.2794125598103522,0.3019685841649444,1.5769415642040954
gpt-5.4-mini,3,c92f85,desktop,40,0.05519249098319766,0.22068923320884015,2.637340087006713
gpt-5.4-mini,2,c9898c,web,43,0.26322213159195285,0.3428459084616038,1.6472478850230117
gpt-5.4-mini,3,c9898c,web,36,0.19813127609845896,0.31643012262105064,1.7586001370830937
gpt-5.4-mini,1,c9133b,mobile,48,0.12072056434964942,0.4239149721952618,2.445869192703657
gpt-5.4-mini,2,c9133b,mobile,38,0.10929109836090989,0.36207732409505244,2.9789533639232157
