model,image_id,category,sigma,CC,SIM,KL
gpt-5.4-mini,ebd305,poster,60.0,0.19349004448720242,0.44595565678457894,0.9844050128590568
gpt-5.4-mini,c41f2f,poster,20.0,0.004314433091222447,0.3156369809291827,3.847911301795895
gpt-5.4-mini,c41f2f,poster,40.0,0.001813067599678156,0.46846836137566417,1.0983235524747448
gpt-5.4-mini,c41f2f,poster,60.0,-0.011379668509937168,0.4929221580439853,0.8052041347725172
gpt-5.4-mini,368917,mobile,20.0,0.12604793208571466,0.18949671960669628,5.689117023639623
gpt-5.4-mini,368917,mobile,40.0,0.26330615810641017,0.39038631515767375,1.909889202749472
gpt-5.4-mini,368917,mobile,60.0,0.39492769623674817,0.467755378415409,1.006833507449778
gpt-5.4-mini,9bf988,mobile,20.0,0.11685934667382708,0.19768091486376163,5.34627332952746
gpt-5.4-mini,9bf988,mobile,40.0,0.21439522016733514,0.35052218465388474,2.2828772375703994
gpt-5.4-mini,9bf988,mobile,60.0,0.2953701972831117,0.4207969826420108,1.3745157833962254
gpt-5.4-mini,93749b,poster,20.0,0.2486468455830116,0.5096065261413858,0.8783219807470898
gpt-5.4-mini,93749b,poster,40.0,0.38466595540723675,0.5255761408411094,0.709296959620112
gpt-5.4-mini,93749b,poster,60.0,0.4181646575975434,0.5117283813865636,0.7369177828553796
gpt-5.4-mini,22eaed,poster,20.0,0.13483286873597525,0.3282741364688071,2.3544091303951142
gpt-5.4-mini,22eaed,poster,40.0,0.2522122002400641,0.3894342251810579,1.0977706432866154
gpt-5.4-mini,22eaed,poster,60.0,0.3168724126791789,0.3897796033579195,1.0468249266241723
gpt-5.4-mini,bd7a8b,poster,20.0,-0.10121541612840669,0.1641034531771386,7.254041967344624
gpt-5.4-mini,bd7a8b,poster,40.0,-0.20476209631955022,0.275308479071659,3.765855363166752
gpt-5.4-mini,bd7a8b,poster,60.0,-0.2884642096871527,0.3003143635805624,2.3112804544814165
gpt-5.4-mini,f0773e,poster,20.0,0.10932990686260946,0.37500474077371476,2.744718330817235
gpt-5.4-mini,f0773e,poster,40.0,0.22572681451891402,0.5953206063370362,0.7299753388888766
gpt-5.4-mini,f0773e,poster,60.0,0.25549657322770336,0.6416761828529056,0.46843814260900923
gpt-5.4-mini,b5edbf,poster,20.0,0.16928174460195783,0.3060326445605248,3.8100534455584576
gpt-5.4-mini,b5edbf,poster,40.0,0.3155061632123995,0.5261503452037664,1.184019353618795
gpt-5.4-mini,b5edbf,poster,60.0,0.3578158370973341,0.5678030331491919,0.6793107843157413
gpt-5.4-mini,56ed0e,poster,20.0,0.0901842200516409,0.324268978504459,3.378826357308579
gpt-5.4-mini,56ed0e,poster,40.0,0.16504482581696525,0.5657636914498392,0.7804172462703033
gpt-5.4-mini,56ed0e,poster,60.0,0.2144247966127551,0.6176705426382204,0.468526499986884
gpt-5.4-mini,a965f4,poster,20.0,0.07226405228947456,0.39264431766544244,2.757705525196756
gpt-5.4-mini,a965f4,poster,40.0,0.1771633023863674,0.6203064109404952,0.7755746335421659
gpt-5.4-mini,a965f4,poster,60.0,0.274635674746163,0.6821370225903436,0.4218745645638199
gpt-5.4-mini,540107,poster,20.0,0.2165319025540099,0.3798663300019889,1.3662245904626662
gpt-5.4-mini,540107,poster,40.0,0.33631050038347166,0.4220692565417118,1.0236310605411212
gpt-5.4-mini,540107,poster,60.0,0.3595102001954491,0.41197168102601367,1.0630414416946088
gpt-5.4-mini,98ae63,poster,20.0,0.30847391842175176,0.28427862292973616,4.886616292916237
gpt-5.4-mini,98ae63,poster,40.0,0.4530272894826113,0.4410989413775671,2.5620433550644925
gpt-5.4-mini,98ae63,poster,60.0,0.5016544586008649,0.5046773735912135,1.624263988620679
gpt-5.4-mini,a18b8d,poster,20.0,0.25004497941668674,0.3464752018199476,3.778759335305558
gpt-5.4-mini,a18b8d,poster,40.0,0.3886144953836426,0.4596821649862937,1.3465816447133092
gpt-5.4-mini,a18b8d,poster,60.0,0.401452663224412,0.4659653809175505,1.0033633618154505
gpt-5.4-mini,00f742,poster,20.0,0.5181532938806837,0.5949216245698034,0.5458140325445527
gpt-5.4-mini,00f742,poster,40.0,0.5502423489724086,0.5672332107449822,0.5932605531528627
gpt-5.4-mini,00f742,poster,60.0,0.4855811786898513,0.5338212610055724,0.6667996560841063
gpt-5.4-mini,5e22c9,poster,20.0,0.5245851194527165,0.509420362964411,0.7721991437175899
gpt-5.4-mini,5e22c9,poster,40.0,0.562843890577941,0.4850565807551997,0.8097398363317309
gpt-5.4-mini,5e22c9,poster,60.0,0.5203340137191759,0.43879827194994825,0.9402592986966839
gpt-5.4-mini,5bfe3d,poster,20.0,-0.020547096052583935,0.16041447728478453,6.6552777878932625
gpt-5.4-mini,5bfe3d,poster,40.0,-0.05475247063331289,0.2956871195202203,4.093694111855753
gpt-5.4-mini,5bfe3d,poster,60.0,-0.08782704505877659,0.3362949533053045,2.5892321768399964
gpt-5.4-mini,0f5056,poster,20.0,-0.03690950486589085,0.1473066867082195,6.184262058993016
gpt-5.4-mini,0f5056,poster,40.0,-0.05756508789036177,0.2610863289899625,2.5455094901662045
gpt-5.4-mini,0f5056,poster,60.0,-0.06534301740374282,0.3053489295833136,1.8046032655577107
gpt-5.4-mini,e9f3a6,poster,20.0,0.15931736029231755,0.6076869110272829,0.567496629321093
gpt-5.4-mini,e9f3a6,poster,40.0,0.23342003236444328,0.6357459746029934,0.4187789120066303
gpt-5.4-mini,e9f3a6,poster,60.0,0.2476183793830787,0.6330435005085737,0.42327460426495883
gpt-5.4-mini,b80cf5,poster,20.0,0.22665159337557003,0.3237703009719806,3.70112936858922
gpt-5.4-mini,b80cf5,poster,40.0,0.3892862286312391,0.5431799318106054,1.2976167624684574
gpt-5.4-mini,b80cf5,poster,60.0,0.45254716463265754,0.5831921087616774,0.8215887845414643
gpt-5.4-mini,628c6e,poster,20.0,0.03146825682316294,0.18033710621046728,5.959014666840514
gpt-5.4-mini,628c6e,poster,40.0,0.07802525647744625,0.37668334988992,2.231791756110329
gpt-5.4-mini,628c6e,poster,60.0,0.13344390151545396,0.45571573347395145,1.226726284839203
gpt-5.4-mini,647100,poster,20.0,0.01136604137758711,0.11301973666414057,6.7928395224215965
gpt-5.4-mini,647100,poster,40.0,0.04206187083262483,0.29211407949492085,3.3986591819326573
gpt-5.4-mini,647100,poster,60.0,0.09528116999634856,0.4347192348859288,1.5584430044281772
gpt-5.4-mini,457f63,poster,20.0,0.16356700998864304,0.20613276141218229,5.321404913344642
gpt-5.4-mini,457f63,poster,40.0,0.29536115077678765,0.3324492571464769,2.8363621257471876
gpt-5.4-mini,457f63,poster,60.0,0.34839246939253143,0.3625519798636488,1.8929495765087978
gpt-5.4-mini,ea01c0,poster,20.0,0.42339569088225876,0.49155712938695234,0.8337907957388224
gpt-5.4-mini,ea01c0,poster,40.0,0.5557228954851,0.5155876500704244,0.7079537586137059
gpt-5.4-mini,ea01c0,poster,60.0,0.5455045496803466,0.4901678549120638,0.7903734406225531
gpt-5.4-mini,a7f12f,poster,20.0,0.2798018496929103,0.4100049894523988,1.4504204690882432
gpt-5.4-mini,a7f12f,poster,40.0,0.34615744151786454,0.46244840756176453,0.8822748276569933
gpt-5.4-mini,a7f12f,poster,60.0,0.32490347632976113,0.44721716937262335,0.9383478271428551
gpt-5.4-mini,7f0091,poster,20.0,0.16578745087419983,0.35837996430449615,3.1994974233915756
gpt-5.4-mini,7f0091,poster,40.0,0.31457158949232394,0.5453736577471879,0.9157043138970745
gpt-5.4-mini,7f0091,poster,60.0,0.3903190283171593,0.5889761257602852,0.5582650383697009
gpt-5.4-mini,964f81,poster,20.0,0.1132065993863606,0.4423857619116693,1.3170534630470172
gpt-5.4-mini,964f81,poster,40.0,0.2872915054815823,0.528661537250187,0.7010901129043614
gpt-5.4-mini,964f81,poster,60.0,0.34329369910090896,0.5293950794239767,0.6870972327124731
gpt-5.4-mini,8fcaf4,poster,20.0,-0.031803656055869337,0.1403310391018951,6.849350173381331
gpt-5.4-mini,8fcaf4,poster,40.0,-0.05356738449789924,0.3006255532486242,3.976171281212767
gpt-5.4-mini,8fcaf4,poster,60.0,-0.05899390954235915,0.38940562275353874,2.228002470344218
gpt-5.4-mini,f7c681,poster,20.0,0.38757644110466816,0.3090232352168697,4.375941182499986
gpt-5.4-mini,f7c681,poster,40.0,0.6164608541502572,0.551919966852808,1.8595969407302249
gpt-5.4-mini,f7c681,poster,60.0,0.7234402311581063,0.6689031782207463,0.8467611451074484
gpt-5.4-mini,7cd2e0,poster,20.0,0.13134314620286708,0.34213789212765855,3.6341194345456422
gpt-5.4-mini,7cd2e0,poster,40.0,0.25496771598163837,0.49795390657647487,1.3941861266216682
gpt-5.4-mini,7cd2e0,poster,60.0,0.3064548453975151,0.5296792688566495,0.8568177947993014
gpt-5.4-mini,ce5b5c,poster,20.0,0.07454903613576921,0.28328554871168055,4.200434050175057
gpt-5.4-mini,ce5b5c,poster,40.0,0.15018003658019558,0.5350317473239159,1.0967080235382145
gpt-5.4-mini,ce5b5c,poster,60.0,0.21893401487834535,0.6226430748913772,0.5507731705592569
gpt-5.4,00ee0c,poster,20.0,0.020500757891298852,0.025246977885268064,6.510233683092235
gpt-5.4,00ee0c,poster,40.0,0.04157207472990978,0.07646551963174963,5.896323504102288
gpt-5.4,00ee0c,poster,60.0,0.06338583513190792,0.13911694664798988,5.084562549453103
gpt-5.4-mini,5ee443,poster,20.0,0.23104407102346652,0.4826563807060993,1.6563173718329072
gpt-5.4-mini,5ee443,poster,40.0,0.4243648826520763,0.6492889629935799,0.4977940894532723
gpt-5.4-mini,5ee443,poster,60.0,0.5130858442620368,0.6823057923092151,0.3574579722530854
gpt-5.4-mini,0bce2b,poster,20.0,0.18724876752808636,0.40465420515401046,2.1723203871782406
gpt-5.4-mini,0bce2b,poster,40.0,0.389216955673821,0.5845727313082038,0.6057242585078442
gpt-5.4-mini,0bce2b,poster,60.0,0.5229826100049002,0.6130180401594656,0.4898663863645256
gpt-5.4-mini,6763e2,poster,20.0,0.042010003180432715,0.23086001320479194,5.12500777690838
gpt-5.4-mini,6763e2,poster,40.0,0.08025084267621371,0.4687123684656859,1.7511410091891777
gpt-5.4-mini,6763e2,poster,60.0,0.10244219847196827,0.5724731746746999,0.8551623679967267
gpt-5.4-mini,0e136e,poster,20.0,0.041174962951729545,0.25572417357249366,3.8498862889636776
gpt-5.4-mini,0e136e,poster,40.0,0.09912426054444332,0.3680999082187982,1.316092855056972
gpt-5.4-mini,0e136e,poster,60.0,0.12382381542902587,0.38526728119947046,1.082864526690427
gpt-5.4-mini,168b3b,poster,20.0,0.19979249484792636,0.2649614297997841,4.670353052472855
gpt-5.4-mini,168b3b,poster,40.0,0.36264839928984427,0.4463504029783697,3.1989420428097564
gpt-5.4-mini,168b3b,poster,60.0,0.4296776785905904,0.48539300069850333,2.40428987657787
gpt-5.4-mini,298ce9,poster,20.0,0.07717204696056355,0.12897014874450086,6.554573127652054
gpt-5.4-mini,298ce9,poster,40.0,0.14762220668967826,0.29533359749636356,3.731535506965026
gpt-5.4-mini,298ce9,poster,60.0,0.20580544124387146,0.3963795954328013,2.250839978664912
gpt-5.4-mini,bec3fa,poster,20.0,0.12317402009408587,0.3481859267383714,2.9236407367928887
gpt-5.4-mini,bec3fa,poster,40.0,0.2975113642953787,0.5093427352907427,0.9697507313738507
gpt-5.4-mini,bec3fa,poster,60.0,0.37610631974187353,0.5155560448392145,0.7844326436355962
gpt-5.4-mini,7ace2f,poster,20.0,0.06475662867212484,0.22267355428381225,5.100671148440358
gpt-5.4-mini,7ace2f,poster,40.0,0.13910420955227198,0.4898854306028536,1.7602134187662504
gpt-5.4-mini,7ace2f,poster,60.0,0.20003847808631842,0.5960357682649472,0.8459595072263911
gpt-5.4-mini,f2cbaa,poster,20.0,0.2505577983334424,0.31222419676233437,3.641083439798717
gpt-5.4-mini,f2cbaa,poster,40.0,0.4531255067247258,0.5369569313485391,0.9885498850256746
gpt-5.4-mini,f2cbaa,poster,60.0,0.5664117148176795,0.5844503901836298,0.605358753494211
gpt-5.4-mini,557221,poster,20.0,0.06006402462499547,0.19509643181090755,6.182908782018201
gpt-5.4-mini,557221,poster,40.0,0.1048528717231889,0.3369896205322232,4.796489912960678
gpt-5.4-mini,557221,poster,60.0,0.1206670190361312,0.3686908581385601,4.020836772957706
gpt-5.4-mini,dd0d82,poster,20.0,0.14041425838753716,0.36819575135649607,2.552166090023226
gpt-5.4-mini,dd0d82,poster,40.0,0.21810725789506827,0.44026165934081885,1.1774063657866327
gpt-5.4-mini,dd0d82,poster,60.0,0.2735588956052777,0.4438583633068304,1.0219109452031274
gpt-5.4-mini,51db8e,poster,20.0,0.008954779387767994,0.08943062199605163,7.1596849190502425
gpt-5.4-mini,51db8e,poster,40.0,0.02510795821738409,0.242092535239825,4.331406985724656
gpt-5.4-mini,51db8e,poster,60.0,0.05391821505485189,0.3770139523335072,2.4796997261192573
gpt-5.4-mini,5f562b,poster,20.0,0.10346476380424824,0.18913049902675372,5.611425463882876
gpt-5.4-mini,5f562b,poster,40.0,0.2018758723697408,0.3961809765502982,2.60889956373671
gpt-5.4-mini,5f562b,poster,60.0,0.27558255067337767,0.5026091292814004,1.2773498675593316
gpt-5.4-mini,edbb42,web,20.0,-0.00011730494277074487,0.23780793007979512,4.569888859292808
gpt-5.4-mini,edbb42,web,40.0,-0.007734871318168712,0.33748474526938055,1.8892201168934688
gpt-5.4-mini,edbb42,web,60.0,-0.017526281425519964,0.34927162309896953,1.559950436828921
gpt-5.4-mini,24ff3e,poster,20.0,0.24713689529047747,0.26484403524388783,4.557923580944815
gpt-5.4-mini,24ff3e,poster,40.0,0.4046750296384377,0.3874292195744386,2.4115041806066975
gpt-5.4-mini,24ff3e,poster,60.0,0.4529393242409398,0.4079471002279787,1.5610726276926796
gpt-5.4-mini,3364c6,web,20.0,0.15800870736562778,0.34200960986952783,2.2756699622931995
gpt-5.4-mini,3364c6,web,40.0,0.3034935504266453,0.4624480552838409,0.9798359808421337
gpt-5.4-mini,3364c6,web,60.0,0.3454000005639668,0.47221019266946407,0.9249834288021348
gpt-5.4-mini,1ba5bc,web,20.0,0.30500499965627315,0.3724069065384805,2.790273885950008
gpt-5.4-mini,1ba5bc,web,40.0,0.5006998330990358,0.5039867931668038,0.9307495689202918
gpt-5.4-mini,1ba5bc,web,60.0,0.5717191079158308,0.5063768601069796,0.7699162533658951
gpt-5.4-mini,5fe2ce,web,20.0,0.09943936027375137,0.2852171623392786,4.073461940694342
gpt-5.4-mini,5fe2ce,web,40.0,0.1948670471800686,0.42616300196343015,1.7243241558385718
gpt-5.4-mini,5fe2ce,web,60.0,0.26049687341454486,0.4656893101070325,1.0525857352028187
gpt-5.4-mini,e017a7,web,20.0,0.19936003452047135,0.4046149092478963,2.074036955871553
gpt-5.4-mini,e017a7,web,40.0,0.37102323049097574,0.49550241377007803,0.8915540650218347
gpt-5.4-mini,e017a7,web,60.0,0.45937834986384163,0.49702062697440474,0.807099235565383
gpt-5.4-mini,d1e801,web,20.0,0.0633437865703538,0.3206853844288951,3.2195210699491255
gpt-5.4-mini,d1e801,web,40.0,0.201081260031908,0.4998417956980522,0.942252011139107
gpt-5.4-mini,d1e801,web,60.0,0.2960186621244916,0.5412457175190066,0.687163154359656
gpt-5.4-mini,348c74,web,20.0,0.06227672404261354,0.3099623783303099,3.3250281358000633
gpt-5.4-mini,348c74,web,40.0,0.09349067083919033,0.46260547128579455,1.0726351689566629
gpt-5.4-mini,348c74,web,60.0,0.09992054534607381,0.49720814985391837,0.8499096163267296
gpt-5.4-mini,c642a8,web,20.0,0.09070552799806239,0.38006321559169526,1.963626625137275
gpt-5.4-mini,c642a8,web,40.0,0.14285463855318675,0.46611642225023187,1.025058750971235
gpt-5.4-mini,c642a8,web,60.0,0.1500644289926158,0.46278750867709917,0.9993655621739556
gpt-5.4-mini,80126c,web,20.0,0.4669455136571765,0.4269547979874298,2.53834734153594
gpt-5.4-mini,80126c,web,40.0,0.5752444968107655,0.5838931540258707,0.7732337686698001
gpt-5.4-mini,80126c,web,60.0,0.5850975124253077,0.5989174247009471,0.592270396946414
gpt-5.4-mini,d48310,web,20.0,0.03354881624975536,0.17383249908399345,5.988122099301728
gpt-5.4-mini,d48310,web,40.0,0.058502877373555785,0.24762074598474693,2.506934553062594
gpt-5.4-mini,d48310,web,60.0,0.0556054998173054,0.26649950490874297,1.9144698784076977
gpt-5.4-mini,b93b7e,web,20.0,0.11396475192099514,0.28900277766561033,4.400364497369267
gpt-5.4-mini,b93b7e,web,40.0,0.17410283158240059,0.47167315766408824,1.3864172314034104
gpt-5.4-mini,b93b7e,web,60.0,0.16392461523741952,0.5140939582625164,0.82333195989148
gpt-5.4-mini,0b2a15,web,20.0,0.10572098971724493,0.31062630765150656,3.787698196755974
gpt-5.4-mini,0b2a15,web,40.0,0.1412516291798206,0.5112992238941909,1.047536491439898
gpt-5.4-mini,0b2a15,web,60.0,0.12855212297358443,0.5507922831949263,0.6879277293332109
gpt-5.4-mini,299635,poster,20.0,0.04594372948196052,0.13245407759639563,6.5110652728548235
gpt-5.4-mini,299635,poster,40.0,0.08893299115089581,0.3221547772395195,3.6384342502786344
gpt-5.4-mini,299635,poster,60.0,0.12199332962948761,0.4429268931791925,2.06023962764898
gpt-5.4-mini,257df7,poster,20.0,0.0171676032806235,0.060526222190487824,7.38901498621767
gpt-5.4-mini,257df7,poster,40.0,0.0369833591832926,0.16557514750579216,5.528747666149977
gpt-5.4-mini,257df7,poster,60.0,0.06159385578495627,0.2678845632243455,3.555875642994237
gpt-5.4-mini,dda275,web,20.0,0.2107426627443939,0.3343409484619423,3.7668271229169585
gpt-5.4-mini,dda275,web,40.0,0.3033988448700522,0.48803614111472915,1.0989003627663079
gpt-5.4-mini,dda275,web,60.0,0.3145925713576503,0.5126755943931323,0.7626162837702349
gpt-5.4-mini,d499e7,web,20.0,0.16021527978780326,0.2950936655775288,3.4643715296875053
gpt-5.4-mini,d499e7,web,40.0,0.33503308643872615,0.40821542472339195,1.1957477144404804
gpt-5.4-mini,d499e7,web,60.0,0.45075864567620777,0.43553194459677336,0.9526964841084192
gpt-5.4-mini,7b6601,web,20.0,0.13347550019960613,0.31512548484553665,3.0405334719993222
gpt-5.4-mini,7b6601,web,40.0,0.29909144818639655,0.4769045800313188,1.0372376056709625
gpt-5.4-mini,7b6601,web,60.0,0.37315276476301484,0.4915022791849535,0.8504509950822291
gpt-5.4-mini,be2ed1,web,20.0,0.27597040601367184,0.3551251860643207,2.8798207400989084
gpt-5.4-mini,be2ed1,web,40.0,0.48203315769253385,0.5108222719474953,0.9427400792387355
gpt-5.4-mini,be2ed1,web,60.0,0.541234064081973,0.527599562525187,0.7165410248056028
gpt-5.4-mini,454f59,web,20.0,0.07647774862453731,0.24504895927910839,4.775563706212293
gpt-5.4-mini,454f59,web,40.0,0.14041847496776644,0.35492002674719825,1.8307538196399926
gpt-5.4-mini,454f59,web,60.0,0.18043626828292084,0.3858585165520793,1.3085835450229957
gpt-5.4-mini,e249a7,web,20.0,0.13017001826170044,0.27605725784625046,3.734818613342102
gpt-5.4-mini,e249a7,web,40.0,0.25503374759765823,0.361804588083954,1.4652499815277849
gpt-5.4-mini,e249a7,web,60.0,0.31146761800387845,0.36961344526854767,1.2203422669738728
gpt-5.4-mini,d9baa1,web,20.0,0.3173348232517127,0.3892032953285714,2.3219595782196283
gpt-5.4-mini,d9baa1,web,40.0,0.5632925225201183,0.5473998653179015,0.7144088495273693
gpt-5.4-mini,d9baa1,web,60.0,0.6108977437334332,0.5530489812964047,0.6185836843346683
gpt-5.4-mini,71bc07,poster,20.0,0.14504386900003308,0.11820442808690337,6.378359111418089
gpt-5.4-mini,71bc07,poster,40.0,0.26102156886659755,0.2720366392697609,4.467135573846532
gpt-5.4-mini,71bc07,poster,60.0,0.3420066207430969,0.37031582282255526,3.393223280703883
gpt-5.4-mini,16a273,web,20.0,0.14922128492983516,0.31201714756801535,3.3105942130974233
gpt-5.4-mini,16a273,web,40.0,0.297130804020591,0.4500810187898267,1.1060865591853055
gpt-5.4-mini,16a273,web,60.0,0.3741897041815474,0.4753610753342522,0.8496528605474382
gpt-5.4-mini,78fccc,web,20.0,0.0981700056428601,0.2590102875134008,4.471669821159695
gpt-5.4-mini,78fccc,web,40.0,0.1694960043760175,0.3789043017388424,1.7917338449352818
gpt-5.4-mini,78fccc,web,60.0,0.20394177741023073,0.40487334234044897,1.214710227020603
gpt-5.4-mini,8f7ad5,web,20.0,0.1440917415953697,0.32556595789784626,3.4196383467034597
gpt-5.4-mini,8f7ad5,web,40.0,0.18676153553621794,0.4365111795071963,1.280024674488684
gpt-5.4-mini,8f7ad5,web,60.0,0.14810048700881684,0.4480668341678812,0.9692075836460488
gpt-5.4-mini,97cc00,web,20.0,0.14016234165205843,0.29984003583686103,3.289700321292434
gpt-5.4-mini,97cc00,web,40.0,0.34767257983286737,0.47455826147635105,1.0227581421019005
gpt-5.4-mini,97cc00,web,60.0,0.4514314989533882,0.5054098213935383,0.8112517348600775
gpt-5.4-mini,450720,web,20.0,0.12647151379140104,0.3844039082153915,2.648856083494242
gpt-5.4-mini,450720,web,40.0,0.21290616433714926,0.535441973408068,0.7572826860876261
gpt-5.4-mini,450720,web,60.0,0.24736684556804428,0.5549121751249568,0.6248797846204204
gpt-5.4-mini,e6b882,web,20.0,0.16255034513082933,0.33791966451199706,3.1580109016680424
gpt-5.4-mini,e6b882,web,40.0,0.2908680095793974,0.4839783088639734,0.9647449155727287
gpt-5.4-mini,e6b882,web,60.0,0.3794082220152358,0.5146451301486653,0.7393878043575633
gpt-5.4-mini,fd129e,web,20.0,0.0661616032862351,0.23744170635652026,4.481284556251699
gpt-5.4-mini,fd129e,web,40.0,0.12294931111577743,0.4073441791680694,1.8138965006887213
gpt-5.4-mini,fd129e,web,60.0,0.11749525645908823,0.4411877761757201,1.185048345916978
gpt-5.4-mini,63508a,web,20.0,0.2713180239497164,0.4162114770827363,1.8780515451866537
gpt-5.4-mini,63508a,web,40.0,0.46699462921383766,0.5772957121713604,0.5935033180336227
gpt-5.4-mini,63508a,web,60.0,0.5111723952469553,0.5899921813721836,0.5373240738783837
gpt-5.4-mini,3628ee,web,20.0,0.1749096189713746,0.22215957777355683,5.17337020201589
gpt-5.4-mini,3628ee,web,40.0,0.24735622130423576,0.3231352152712829,2.5552485819728283
gpt-5.4-mini,3628ee,web,60.0,0.2303573433172036,0.33640493680590966,1.6791689039670776
gpt-5.4-mini,3a1d22,web,20.0,0.5064650631279899,0.4192919140892746,2.866705470219182
